,Sample,FileName,Wavelength,Intensity,Normalized
19,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,584,549448099,0.2926093736177045
20,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,593,477865860,0.2544881495128909
21,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,602,432711400,0.23044107704018096
22,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,610,358212423,0.19076653992775067
23,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,619,368958805,0.19648954108363706
24,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,628,312018895,0.16616611030050776
25,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,637,290477450,0.15469418285232447
26,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,646,226619557,0.1206865702947708
27,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,655,328409406,0.17489490045505174
28,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,664,209864330,0.11176355011103466
29,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,673,216821299,0.1154684939357066
30,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,682,157529092,0.08389234400952171
31,Electrochemical Red,electrochemicallyred_PYO821uM_10p_52fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,691,276728635,0.1473722316935933
