,FileName,Wavelength,Intensity,Normalized
27,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,655,240905,0.17144994249535978
28,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,664,163895,0.11664261150776029
29,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,673,11103,0.007901906193420558
30,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,682,8,5.693528735239527e-06
31,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,691,71,5.05300675252508e-05
0,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,415,2,4.8517781767017614e-05
1,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,424,7,0.00016981223618456163
2,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,432,23,0.0005579544903207025
3,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,441,147,0.0035660569598757945
4,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,450,618,0.014991994566008441
5,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,459,2046,0.04963369074765902
6,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,468,6225,0.15101159574984233
7,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,477,9015,0.21869390131483188
8,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,486,14162,0.34355441269225173
9,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,495,9826,0.23836786182135752
10,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,504,17126,0.41545776527097183
11,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,513,34811,0.8444762505458251
12,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,521,41222,1.0
13,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,530,8647,0.20976662946970065
14,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,539,5699,0.13825141914511668
15,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,548,17921,0.4347435835233613
16,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,557,2712,0.06579011207607588
17,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,566,2165,0.05252049876279657
18,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,575,1058,0.025665906554752316
19,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,584,962,0.02333705302993547
20,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,593,717,0.017393624763475814
21,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,602,427,0.01035854640725826
22,500umOhPhz_125mmDTT_spectral_25x08naW_740nmex_28p.lsm,610,336,0.00815098733685896
