,Sample,FileName,Wavelength,Intensity,Normalized
11,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,513,967525106,0.8322626685983319
12,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,521,1061037539,0.9127018288362087
13,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,530,1042098796,0.8964107696261359
14,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,539,1045961279,0.899733267811517
15,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,548,1162523735,1.0
16,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,557,1032081360,0.8877937963133286
17,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,566,1003658973,0.86334493032953
18,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,575,882242793,0.7589030369345534
19,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,584,858339370,0.7383413724451828
20,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,593,791548725,0.6808882271982172
21,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,602,728558582,0.6267042642359469
22,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,610,634476234,0.5457748645450237
23,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,619,621471779,0.5345884649830397
24,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,628,526761830,0.45311920448660775
25,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,637,459398238,0.39517321166780306
26,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,646,402903352,0.3465764524799143
27,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,655,447855422,0.3852441103062726
28,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,664,336188640,0.2891886246090279
29,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_600uMTCEP_2-07-2020_20p_132fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,673,247310307,0.21273570556389543
